DOCFEC;DOCSER;DOCNUM;CODALM;CODTER;DTOCAB;BASEBAS;IMPTBAS;RECBAS;FECORD;NUMORD;CODMAQ;MARCAD;FORPAG;PORFIN;RFDPP;PORBAS;OBSERV;FECFAC;NUMFAC;DESHOR;PREHOR;NUMKM;PREKM;TIPVEN;TIPFAC;PRESER;PRENUM;DIETENT;CLABLO;SERFAC;CODOPEGRA;CODOPEAUT;PORREA;KMREA;HORREA;DIETREA
29/11/2007;72;000241;01;00;0;3,03;0;0;;;;;0;0;0;0;;29/11/2007;000238;0;0;0;0;R;A;;;0;F;72;AB;AB;0;0;0;0
27/11/2007;71;001370;01;891;0;30,85;4,94;0;;;MOGOTOR;;13;0;0;0;ALBARAN Nº 2511;30/11/2007;001336;0;24,5;0;0,35;R;A;;;0;F;70;AB;AB;0;0;0;0
29/11/2007;71;001371;01;999;0;29,24;4,68;0;;;;;41;0;0;0;ALBARAN Nº 2521;30/11/2007;001377;0;0;0;0;R;P;;;0;F;70;AB;AB;0;0;0;0
29/11/2007;71;001372;01;348;0;6;0,96;0;;;;;2;0;0;0;ALBARAN Nº 2522;31/12/2007;001473;0;0;0;0;R;P;;;0;F;70;AB;AB;0;0;0;0
29/11/2007;71;001373;01;891;0;15,08;2,41;0;;;VOLVO A 35C;;13;0;0;0;ALBARAN Nº 2524;30/11/2007;001345;0;24,5;0;0,35;R;A;;;0;F;70;AB;AB;0;0;0;0
29/11/2007;71;001374;01;891;0;15,32;2,45;0;;;MOGOTOR;;13;0;0;0;ALBARAN Nº 2525;30/11/2007;001337;0;24,5;0;0,35;R;A;;;0;F;70;AB;AB;0;0;0;0
30/11/2007;71;001375;01;891;0;71,76;11,48;0;;;;;13;0;0;0;ALBARAN Nº 2526;30/11/2007;001333;0;24,5;0;0,35;R;A;;;0;F;70;AB;AB;0;0;0;0
28/11/2007;71;001376;01;891;0;169,49;27,12;0;;;MOGOTOR;;13;0;0;0;ALB. Nº 2518;30/11/2007;001338;0;24,5;0;0,35;R;A;;;0;F;70;AB;AB;0;0;0;0
28/11/2007;71;001377;01;891;0;450;72;0;;;TR 60;;13;0;0;0;ALB. Nº 2519;30/11/2007;001342;0;24,5;0;0,35;R;A;;;0;F;70;AB;AB;0;0;0;0
29/11/2007;71;001378;01;891;0;169,49;27,12;0;;;MOGOTOR;;13;0;0;0;ALB. Nº 2523;30/11/2007;001339;0;24,5;0;0,35;R;A;;;0;F;70;AB;AB;0;0;0;0
30/11/2007;71;001379;01;891;0;458,32;73,33;0;;;TR 60;;13;0;0;0;MANDADO POR MRW URGENTE;30/11/2007;001343;0;24,5;0;0,35;R;A;;;0;F;70;AB;AB;0;0;0;0
30/11/2007;71;001380;01;8;0;6;0,96;0;;;;;11;0;0;0;ALBARAN Nº 2527;30/11/2007;001380;0;19;0;10;R;P;;;0;F;70;AB;AB;0;0;0;0
30/11/2007;71;001381;01;33;0;124,78;19,96;0;;;;;45;0;0;0;ALBARAN Nº 2528;30/11/2007;001391;0;0;0;10;R;A;;;0;F;70;AB;AB;0;0;0;0
30/11/2007;71;001382;01;845;0;62,97;10,08;0;;;;;2;0;0;0;ALBARAN Nº 2529;30/11/2007;001385;0;24,5;0;0,35;R;P;;;0;F;70;AB;AB;0;0;0;0
30/11/2007;71;001383;01;926;0;10,75;1,72;0;;;;;0;0;0;0;ALBARAN Nº 2530;30/11/2007;001359;0;0;0;0;R;P;;;0;F;70;AB;AB;0;0;0;0
30/11/2007;71;001384;01;891;0;410,75;65,72;0;;;VOLVO A 40;;13;0;0;0;ALBARAN Nº 2531;30/11/2007;001351;0;24,5;0;0,35;R;A;;;0;F;70;AB;AB;0;0;0;0
30/11/2007;72;000242;01;930;0;172,75;0;0;;;;;0;0;0;0;ALBARANES Nº 2388-2489-2503;30/11/2007;000239;0;0;0;0;R;A;;;0;F;72;AB;AB;0;0;0;0
04/12/2007;71;001385;01;344;0;174,68;27,95;0;;;EC460B;;45;0;0;0;PEDIDO Nº 4500072802 POS. Nº 50;05/01/2008;000040;0;26;0;0,35;R;A;;;0;F;80;AB;AB;0;0;0;0
28/11/2007;71;001386;01;938;0;1211,33;193,81;0;;;;;11;0;0;0;;30/11/2007;001356;0;0;0;0;R;P;;;0;F;70;AB;AB;0;0;0;0
04/12/2007;72;000243;01;00;0;6,49;0;0;;;;;0;0;0;0;;04/12/2007;000240;0;0;0;0;R;A;;;0;F;72;AB;AB;0;0;0;0
04/12/2007;72;000244;01;00;0;14,36;0;0;;;;;0;0;0;0;;04/12/2007;000241;0;0;0;0;R;A;;;0;F;72;AB;AB;0;0;0;0
04/12/2007;72;000245;01;00;0;45;0;0;;;;;0;0;0;0;;04/12/2007;000242;0;0;0;0;R;A;;;0;F;72;AB;AB;0;0;0;0
03/12/2007;71;001387;01;837;0;9,98;1,6;0;;;;;11;0;0;0;ALB. Nº 2534;31/12/2007;001474;0;0;0;10;R;P;;;0;F;70;AB;AB;0;0;0;0
04/12/2007;71;001388;01;891;0;4,54;0,73;0;;;TR 60;;13;0;0;0;ALB. Nº 2541;31/12/2007;001479;0;24,5;0;0,35;R;A;;;0;F;70;AB;AB;0;0;0;0
04/12/2007;71;001389;01;990;0;58,98;9,44;0;;;;;40;0;0;0;ALB. Nº 2542;31/12/2007;001440;0;0;0;0;R;P;;;0;F;70;AB;AB;0;0;0;0
03/12/2007;71;001390;01;837;0;29,02;4,64;0;;;;;11;0;0;0;ALBARAN Nº 2536;31/12/2007;001474;0;0;0;10;R;P;;;0;F;70;AB;AB;0;0;0;0
03/12/2007;71;001391;01;116;0;5,1;0,82;0;;;;;11;0;0;0;ALBARAN Nº 2537;31/12/2007;001439;0;0;0;0;R;P;;;0;F;70;AB;AB;0;0;0;0
03/12/2007;71;001392;01;370;0;1,24;0,2;0;;;;;2;0;0;0;ALBARAN Nº 2538;31/12/2007;001460;0;0;0;0;R;P;;;0;F;70;AB;AB;0;0;0;0
05/12/2007;71;001393;01;837;0;101,15;16,18;0;;;;;11;0;0;0;ALBARAN Nº 2543;31/12/2007;001474;0;0;0;10;R;P;;;0;F;70;AB;AB;0;0;0;0
05/12/2007;71;001394;01;408;0;19,36;3,1;0;;;;;11;0;0;0;ALBARAN Nº 2546;31/12/2007;001464;0;0;0;0;R;P;;;0;F;70;AB;AB;0;0;0;0
05/12/2007;71;001395;01;314;0;10,36;1,66;0;;;;;41;0;0;0;;31/12/2007;001472;0;0;0;0;R;P;;;0;F;70;AB;AB;0;0;0;0
10/12/2007;71;001396;01;1002;0;59,42;9,51;0;;;;;3;0;0;0;;31/12/2007;001448;0;24,5;0;0,35;R;P;;;0;F;70;AB;AB;0;0;0;0
10/12/2007;71;001397;01;344;0;400,05;64,01;0;;;PLANTA MOVIL;;45;0;0;0;;05/01/2008;000042;0;26;0;0,35;R;A;;;0;F;80;AB;AB;0;0;0;0
10/12/2007;72;000246;01;00;0;17,44;0;0;;;;;0;0;0;0;;10/12/2007;000243;0;0;0;0;R;A;;;0;F;72;AB;AB;0;0;0;0
10/12/2007;71;001398;01;985;0;18;2,88;0;;;;;0;0;0;0;;31/12/2007;001438;0;0;0;0;R;P;;;0;F;70;AB;AB;0;0;0;0
10/12/2007;72;000247;01;00;0;219,71;0;0;;;;;0;0;0;0;;10/12/2007;000244;0;0;0;0;R;A;;;0;F;72;AB;AB;0;0;0;0
03/12/2007;71;001399;01;314;0;2,41;0,39;0;;;;;41;0;0;0;ALBARAN Nº 2535;31/12/2007;001472;0;0;0;0;R;P;;;0;F;70;AB;AB;0;0;0;0
04/12/2007;71;001400;01;1006;0;6,8;1,09;0;;;;;3;0;0;0;ALBARAN Nº 2540;31/12/2007;001485;0;0;0;0;R;P;;;0;F;70;AB;AB;0;0;0;0
05/12/2007;71;001401;01;290;0;5,98;0,96;0;;;;;1;0;0;0;ALBARAN Nº 2547;31/12/2007;001484;0;0;0;0;R;P;;;0;F;70;AB;AB;0;0;0;0
05/12/2007;71;001402;01;1071;0;4,8;0,77;0;;;;;1;0;0;0;ALBARAN Nº 2550;31/12/2007;001441;0;0;0;0;R;P;;;0;F;70;AB;AB;0;0;0;0
10/12/2007;71;001403;01;377;0;60,57;9,69;0;;;;;0;0;0;0;ALBARAN Nº 2556;31/12/2007;001466;0;0;0;0;R;P;;;0;F;70;AB;AB;0;0;0;0
10/12/2007;71;001404;01;268;0;109,86;17,58;0;;;;;11;0;0;0;ALBARAN Nº 2557;31/12/2007;001442;0;0;0;0;R;P;;;0;F;70;AB;AB;0;0;0;0
12/12/2007;71;001405;01;938;0;113,48;18,16;0;;;;;11;0;0;0;;31/12/2007;001436;0;0;0;0;R;P;;;0;F;70;AB;AB;0;0;0;0
12/12/2007;72;000248;01;00;0;23,02;0;0;;;;;0;0;0;0;;12/12/2007;000245;0;0;0;0;R;A;;;0;F;72;AB;AB;0;0;0;0
