NUMTAR;DOCFEC;DOCSER;DOCNUM;DESTAR;IMPOBRA;IMPMAT;MARCA
01;05/11/2010;11;001324;VTA. DE REPUESTOS;0;6,97;N
01;05/11/2010;14;000138;VTA. DE REPUESTOS;0;20,02;N
01;05/11/2010;14;000139;VTA. DE REPUESTOS;0;25,32;N
01;05/11/2010;11;001325;VTA. DE REPUESTOS;0;10,51;N
01;10/10/2010;11;001326;VTA. DE REPUESTOS;0;46,35;N
01;05/10/2010;11;001327;VTA. DE REPUESTOS;0;185;N
01;08/11/2010;14;000140;VTA. DE REPUESTOS;0;145,51;N
01;08/11/2010;11;001328;VTA. DE REPUESTOS;0;47,98;N
01;08/11/2010;11;001329;VTA. DE REPUESTOS;0;132,24;N
01;08/11/2010;14;000141;VTA. DE REPUESTOS;0;238,5;N
01;08/11/2010;14;000143;VTA. DE REPUESTOS;0;191,17;N
01;08/11/2010;13;000272;VTA. DE REPUESTOS;0;3736,58;N
01;08/11/2010;13;000273;VTA. DE REPUESTOS;0;865,49;N
01;08/11/2010;12;000399;VTA. DE REPUESTOS;0;32,02;N
01;08/11/2010;11;001330;VTA. DE REPUESTOS;0;12,67;N
01;08/11/2010;11;001331;VTA. DE REPUESTOS;0;39,44;N
01;08/11/2010;12;000400;VTA. DE REPUESTOS;0;1,76;N
01;09/11/2010;11;001332;VTA. DE REPUESTOS;0;90,32;N
01;09/11/2010;12;000401;VTA. DE REPUESTOS;0;44,94;N
01;09/11/2010;11;001333;VTA. DE REPUESTOS;0;53,82;N
01;09/11/2010;11;001334;VTA. DE REPUESTOS;0;7,38;N
01;09/11/2010;13;000274;VTA. DE REPUESTOS;0;240,75;N
01;09/11/2010;13;000275;VTA. DE REPUESTOS;0;289;N
01;09/11/2010;13;000276;VTA. DE REPUESTOS;0;32,5;N
01;09/11/2010;11;001335;VTA. DE REPUESTOS;0;69,74;N
01;09/11/2010;11;001336;VTA. DE REPUESTOS;0;61,48;N
01;09/11/2010;14;000146;VTA. DE REPUESTOS;0;2016,75;N
01;09/11/2010;11;001337;VTA. DE REPUESTOS;0;70,27;N
01;09/11/2010;12;000402;VTA. DE REPUESTOS;0;7,57;N
01;09/11/2010;12;000403;VTA. DE REPUESTOS;0;6,58;N
01;10/11/2010;11;001338;VTA. DE REPUESTOS;0;6,6;N
01;10/11/2010;11;001339;VTA. DE REPUESTOS;0;77,43;N
01;10/11/2010;12;000404;VTA. DE REPUESTOS;0;5,32;N
01;10/11/2010;12;000405;VTA. DE REPUESTOS;0;4,48;N
01;10/11/2010;11;001340;VTA. DE REPUESTOS;0;12,59;N
01;10/11/2010;11;001341;VTA. DE REPUESTOS;0;15,11;N
01;11/11/2010;11;001342;VTA. DE REPUESTOS;0;37,28;N
01;11/11/2010;13;000277;VTA. DE REPUESTOS;0;345,6;N
01;11/11/2010;13;000278;VTA. DE REPUESTOS;0;184,93;N
01;11/11/2010;11;001344;VTA. DE REPUESTOS;0;-264,48;N
01;11/11/2010;14;000147;VTA. DE REPUESTOS;0;3945,74;N
01;11/11/2010;13;000279;VTA. DE REPUESTOS;0;61,27;N
01;11/11/2010;11;001345;VTA. DE REPUESTOS;0;4,5;N
01;11/11/2010;11;001346;VTA. DE REPUESTOS;0;4,53;N
01;11/11/2010;11;001347;VTA. DE REPUESTOS;0;4,53;N
01;12/11/2010;11;001348;VTA. DE REPUESTOS;0;16,83;N
01;12/11/2010;12;000406;VTA. DE REPUESTOS;0;39,98;N
01;12/11/2010;14;000148;VTA. DE REPUESTOS;0;352,75;N
01;12/11/2010;11;001349;VTA. DE REPUESTOS;0;6,02;N
01;12/11/2010;11;001350;VTA. DE REPUESTOS;0;5,1;N
01;12/11/2010;11;001351;VTA. DE REPUESTOS;0;123,77;N
01;12/11/2010;11;001352;VTA. DE REPUESTOS;0;8,5;N
01;12/11/2010;11;001353;VTA. DE REPUESTOS;0;39,86;N
01;12/11/2010;13;000280;VTA. DE REPUESTOS;0;270,66;N
01;12/11/2010;11;001354;VTA. DE REPUESTOS;0;11,54;N
01;12/11/2010;14;000149;VTA. DE REPUESTOS;0;3,07;N
01;15/11/2010;11;001355;VTA. DE REPUESTOS;0;10,04;N
01;15/11/2010;11;001356;VTA. DE REPUESTOS;0;1,09;N
01;15/11/2010;11;001357;VTA. DE REPUESTOS;0;3,84;N
01;15/11/2010;13;000281;VTA. DE REPUESTOS;0;239,46;N
01;15/11/2010;11;001359;VTA. DE REPUESTOS;0;187,85;N
01;15/11/2010;14;000150;VTA. DE REPUESTOS;0;36,76;N
01;15/11/2010;11;001360;VTA. DE REPUESTOS;0;55,6;N
01;15/11/2010;15;000013;VTA. DE REPUESTOS;0;260,19;N
01;15/11/2010;12;000407;VTA. DE REPUESTOS;0;47,49;N
01;15/11/2010;11;001361;VTA. DE REPUESTOS;0;2,96;N
01;16/11/2010;11;001362;VTA. DE REPUESTOS;0;1,92;N
01;16/11/2010;12;000408;VTA. DE REPUESTOS;0;1,52;N
01;16/11/2010;11;001363;VTA. DE REPUESTOS;0;3,08;N
01;16/11/2010;11;001364;VTA. DE REPUESTOS;0;232;N
01;16/11/2010;12;000409;VTA. DE REPUESTOS;0;153,72;N
01;16/11/2010;13;000282;VTA. DE REPUESTOS;0;378,74;N
01;16/11/2010;11;001365;VTA. DE REPUESTOS;0;7,92;N
01;16/11/2010;13;000283;VTA. DE REPUESTOS;0;325,8;N
01;16/11/2010;14;000152;VTA. DE REPUESTOS;0;271,33;N
01;16/11/2010;12;000410;VTA. DE REPUESTOS;0;25,61;N
01;16/11/2010;12;000411;VTA. DE REPUESTOS;0;2,89;N
01;16/11/2010;12;000412;VTA. DE REPUESTOS;0;45,3;N
01;17/11/2010;11;001366;VTA. DE REPUESTOS;0;61,73;N
01;17/11/2010;11;001367;VTA. DE REPUESTOS;0;1,68;N
01;17/11/2010;11;001368;VTA. DE REPUESTOS;0;2,79;N
01;17/11/2010;13;000284;VTA. DE REPUESTOS;0;260,23;N
01;17/11/2010;13;000285;VTA. DE REPUESTOS;0;140,59;N
01;17/11/2010;11;001369;VTA. DE REPUESTOS;0;35,12;N
01;17/11/2010;11;001370;VTA. DE REPUESTOS;0;68,18;N
01;17/11/2010;12;000413;VTA. DE REPUESTOS;0;894;N
01;17/11/2010;14;000153;VTA. DE REPUESTOS;0;7,63;N
01;17/11/2010;11;001372;VTA. DE REPUESTOS;0;93,52;N
01;17/11/2010;12;000414;VTA. DE REPUESTOS;0;50,33;N
01;18/11/2010;11;001373;VTA. DE REPUESTOS;0;15,86;N
01;18/11/2010;11;001374;VTA. DE REPUESTOS;0;46,2;N
01;18/11/2010;11;001375;VTA. DE REPUESTOS;0;12,82;N
01;18/11/2010;11;001376;VTA. DE REPUESTOS;0;11,28;N
01;18/11/2010;13;000287;VTA. DE REPUESTOS;0;108,03;N
01;18/11/2010;13;000288;VTA. DE REPUESTOS;0;31,9;N
01;18/11/2010;11;001377;VTA. DE REPUESTOS;0;76,18;N
01;18/11/2010;13;000289;VTA. DE REPUESTOS;0;378,49;N
01;18/11/2010;13;000290;VTA. DE REPUESTOS;0;316,93;N
01;18/11/2010;11;001378;VTA. DE REPUESTOS;0;59,17;N
01;18/11/2010;12;000415;VTA. DE REPUESTOS;0;15,95;N
01;18/11/2010;12;000416;VTA. DE REPUESTOS;0;31,49;N
01;18/11/2010;13;000291;VTA. DE REPUESTOS;0;385,84;N
01;18/11/2010;13;000292;VTA. DE REPUESTOS;0;579;N
01;18/11/2010;12;000417;VTA. DE REPUESTOS;0;6,48;N
01;18/11/2010;12;000418;VTA. DE REPUESTOS;0;-6,48;N
01;18/11/2010;11;001380;VTA. DE REPUESTOS;0;63,71;N
01;18/11/2010;12;000419;VTA. DE REPUESTOS;0;31,72;N
01;19/11/2010;11;001381;VTA. DE REPUESTOS;0;14,75;N
01;19/11/2010;11;001382;VTA. DE REPUESTOS;0;94,29;N
01;19/11/2010;11;001383;VTA. DE REPUESTOS;0;70,04;N
01;19/11/2010;11;001384;VTA. DE REPUESTOS;0;7,66;N
01;19/11/2010;11;001385;VTA. DE REPUESTOS;0;1,75;N
01;19/11/2010;14;000154;VTA. DE REPUESTOS;0;75,33;N
01;19/11/2010;11;001386;VTA. DE REPUESTOS;0;121,19;N
01;19/11/2010;11;001387;VTA. DE REPUESTOS;0;83,17;N
01;19/11/2010;13;000293;VTA. DE REPUESTOS;0;117,77;N
01;19/11/2010;13;000294;VTA. DE REPUESTOS;0;45,33;N
01;19/11/2010;11;001388;VTA. DE REPUESTOS;0;33,04;N
01;19/11/2010;11;001389;VTA. DE REPUESTOS;0;84,86;N
01;19/11/2010;12;000420;VTA. DE REPUESTOS;0;52,13;N
01;22/11/2010;13;000295;VTA. DE REPUESTOS;0;133,68;N
01;22/11/2010;11;001390;VTA. DE REPUESTOS;0;127,04;N
01;22/11/2010;11;001391;VTA. DE REPUESTOS;0;127,04;N
01;22/11/2010;11;001392;VTA. DE REPUESTOS;0;16,89;N
01;22/11/2010;11;001393;VTA. DE REPUESTOS;0;5,76;N
01;22/11/2010;11;001394;VTA. DE REPUESTOS;0;5,64;N
01;22/11/2010;11;001395;VTA. DE REPUESTOS;0;2,26;N
01;22/11/2010;11;001396;VTA. DE REPUESTOS;0;79,21;N
01;22/11/2010;12;000421;VTA. DE REPUESTOS;0;5;N
01;22/11/2010;11;001397;VTA. DE REPUESTOS;0;12,86;N
01;23/11/2010;12;000422;VTA. DE REPUESTOS;0;4,8;N
01;23/11/2010;13;000296;VTA. DE REPUESTOS;0;9,89;N
01;23/11/2010;14;000155;VTA. DE REPUESTOS;0;21,74;N
01;23/11/2010;14;000156;VTA. DE REPUESTOS;0;387,62;N
01;23/11/2010;11;001398;VTA. DE REPUESTOS;0;55,6;N
01;24/11/2010;11;001399;VTA. DE REPUESTOS;0;47,77;N
01;24/11/2010;11;001400;VTA. DE REPUESTOS;0;5,9;N
01;24/11/2010;12;000423;VTA. DE REPUESTOS;0;6,04;N
01;24/11/2010;11;001401;VTA. DE REPUESTOS;0;7,54;N
01;24/11/2010;11;001402;VTA. DE REPUESTOS;0;74,8;N
01;31/10/2010;13;000297;VTA. DE REPUESTOS;0;-40,93;N
01;31/10/2010;13;000298;VTA. DE REPUESTOS;0;-93,9;N
01;24/11/2010;13;000299;VTA. DE REPUESTOS;0;80;N
01;24/11/2010;11;001403;VTA. DE REPUESTOS;0;35;N
01;25/11/2010;11;001404;VTA. DE REPUESTOS;0;36,98;N
01;15/10/2010;11;001405;VTA. DE REPUESTOS;0;173,2;N
01;31/10/2010;11;001406;VTA. DE REPUESTOS;0;111,09;N
01;15/10/2010;11;001407;VTA. DE REPUESTOS;0;-173,2;N
01;31/10/2010;11;001408;VTA. DE REPUESTOS;0;-111,09;N
01;25/11/2010;13;000300;VTA. DE REPUESTOS;0;18,76;N
01;25/11/2010;11;001409;VTA. DE REPUESTOS;0;2,93;N
01;25/11/2010;12;000424;VTA. DE REPUESTOS;0;76,51;N
01;25/11/2010;14;000157;VTA. DE REPUESTOS;0;115,63;N
01;25/11/2010;12;000425;VTA. DE REPUESTOS;0;35,12;N
01;25/11/2010;12;000426;VTA. DE REPUESTOS;0;17,52;N
01;25/11/2010;11;001411;VTA. DE REPUESTOS;0;19,28;N
01;25/11/2010;11;001412;VTA. DE REPUESTOS;0;78,39;N
01;25/11/2010;11;001413;VTA. DE REPUESTOS;0;13,87;N
01;25/11/2010;13;000301;VTA. DE REPUESTOS;0;245,78;N
01;26/11/2010;12;000427;VTA. DE REPUESTOS;0;92,5;N
01;26/11/2010;11;001414;VTA. DE REPUESTOS;0;9,06;N
01;26/11/2010;12;000428;VTA. DE REPUESTOS;0;7,63;N
01;26/11/2010;11;001415;VTA. DE REPUESTOS;0;69,5;N
01;26/11/2010;13;000302;VTA. DE REPUESTOS;0;1353,67;N
01;26/11/2010;11;001416;VTA. DE REPUESTOS;0;6,56;N
01;26/11/2010;12;000429;VTA. DE REPUESTOS;0;55,86;N
01;26/11/2010;15;000014;VTA. DE REPUESTOS;0;25,19;N
01;30/11/2010;14;000158;VTA. DE REPUESTOS;0;-141,28;N
01;26/11/2010;15;000015;VTA. DE REPUESTOS;0;70,64;N
01;26/11/2010;11;001418;VTA. DE REPUESTOS;0;32,2;N
01;25/11/2010;12;000430;REPARACION DE DIFERENCIAL DERECHO;96;0;S
01;29/11/2010;15;000016;VTA. DE REPUESTOS;0;70,64;N
01;29/11/2010;11;001419;VTA. DE REPUESTOS;0;8,51;N
01;29/11/2010;11;001420;VTA. DE REPUESTOS;0;22,75;N
01;29/11/2010;12;000432;VTA. DE REPUESTOS;0;3,57;N
01;29/11/2010;13;000303;VTA. DE REPUESTOS;0;634,72;N
01;30/11/2010;11;001421;VTA. DE REPUESTOS;0;59,9;N
01;30/11/2010;12;000433;VTA. DE REPUESTOS;0;69,95;N
01;30/11/2010;13;000304;VTA. DE REPUESTOS;0;290;N
01;30/11/2010;11;001422;VTA. DE REPUESTOS;0;53,08;N
01;30/11/2010;12;000434;VTA. DE REPUESTOS;0;105,85;N
01;30/11/2010;13;000305;VTA. DE REPUESTOS;0;1085,81;N
01;01/12/2010;11;001423;VTA. DE REPUESTOS;0;570;N
01;01/12/2010;13;000306;VTA. DE REPUESTOS;0;124;N
01;01/12/2010;11;001424;VTA. DE REPUESTOS;0;119,13;N
01;01/12/2010;11;001425;VTA. DE REPUESTOS;0;3,42;N
01;01/12/2010;13;000307;VTA. DE REPUESTOS;0;4437,9;N
01;01/12/2010;14;000161;VTA. DE REPUESTOS;0;52,17;N
01;02/12/2010;12;000436;VTA. DE REPUESTOS;0;75,78;N
01;27/09/2010;12;000437;VTA. DE REPUESTOS;0;30,74;N
01;28/09/2010;12;000438;VTA. DE REPUESTOS;0;11,87;N
01;02/12/2010;11;001426;VTA. DE REPUESTOS;0;37,92;N
01;02/12/2010;11;001427;VTA. DE REPUESTOS;0;41,45;N
01;02/12/2010;13;000308;VTA. DE REPUESTOS;0;77,6;N
01;02/12/2010;14;000162;VTA. DE REPUESTOS;0;442,01;N
01;02/12/2010;11;001428;VTA. DE REPUESTOS;0;20,91;N
01;02/12/2010;12;000439;VTA. DE REPUESTOS;0;564,36;N
01;02/12/2010;12;000440;VTA. DE REPUESTOS;0;483,31;N
01;02/12/2010;12;000441;VTA. DE REPUESTOS;0;148,39;N
01;02/12/2010;12;000442;VTA. DE REPUESTOS;0;73,17;N
01;02/12/2010;12;000443;VTA. DE REPUESTOS;0;9,2;N
01;30/11/2010;KN;000001;VTA. DE REPUESTOS;0;82115;N
01;02/12/2010;11;001429;VTA. DE REPUESTOS;0;25,39;N
01;03/12/2010;12;000444;VTA. DE REPUESTOS;0;-0,24;N
01;03/12/2010;11;001430;VTA. DE REPUESTOS;0;63,98;N
01;03/12/2010;11;001431;VTA. DE REPUESTOS;0;44,94;N
01;03/12/2010;13;000309;VTA. DE REPUESTOS;0;1308,94;N
01;03/12/2010;11;001432;VTA. DE REPUESTOS;0;1,72;N
01;03/12/2010;11;001433;VTA. DE REPUESTOS;0;22,3;N
01;03/12/2010;12;000445;VTA. DE REPUESTOS;0;4,28;N
01;03/12/2010;13;000310;VTA. DE REPUESTOS;0;182,33;N
01;03/12/2010;14;000163;VTA. DE REPUESTOS;0;97,72;N
01;03/12/2010;14;000164;VTA. DE REPUESTOS;0;292,28;N
01;03/12/2010;11;001434;VTA. DE REPUESTOS;0;9,9;N
01;01/12/2010;12;000446;VTA. DE REPUESTOS;0;156;N
01;03/12/2010;13;000311;VTA. DE REPUESTOS;0;-345,6;N
01;09/12/2010;13;000312;VTA. DE REPUESTOS;0;58,85;N
01;09/12/2010;11;001436;VTA. DE REPUESTOS;0;87,75;N
01;09/12/2010;14;000165;VTA. DE REPUESTOS;0;184,4;N
01;09/12/2010;12;000447;VTA. DE REPUESTOS;0;29,09;N
01;09/12/2010;11;001437;VTA. DE REPUESTOS;0;12,35;N
01;09/12/2010;14;000166;VTA. DE REPUESTOS;0;75,6;N
01;09/12/2010;11;001438;VTA. DE REPUESTOS;0;294,73;N
01;09/12/2010;12;000448;VTA. DE REPUESTOS;0;11,99;N
01;09/12/2010;12;000449;VTA. DE REPUESTOS;0;1,98;N
01;09/12/2010;11;001439;VTA. DE REPUESTOS;0;19,42;N
01;10/12/2010;11;001440;VTA. DE REPUESTOS;0;107,8;N
01;10/12/2010;11;001441;VTA. DE REPUESTOS;0;2,75;N
01;10/12/2010;11;001442;VTA. DE REPUESTOS;0;6,33;N
01;10/12/2010;11;001443;VTA. DE REPUESTOS;0;1,7;N
01;10/12/2010;12;000450;VTA. DE REPUESTOS;0;56,8;N
01;10/12/2010;12;000451;VTA. DE REPUESTOS;0;14,12;N
01;10/12/2010;12;000452;VTA. DE REPUESTOS;0;5,05;N
01;10/12/2010;11;001444;VTA. DE REPUESTOS;0;136,47;N
01;10/12/2010;12;000453;VTA. DE REPUESTOS;0;4,49;N
01;10/12/2010;12;000454;VTA. DE REPUESTOS;0;4,59;N
01;10/12/2010;12;000455;VTA. DE REPUESTOS;0;18,35;N
01;10/12/2010;11;001445;VTA. DE REPUESTOS;0;29,6;N
01;10/12/2010;15;000017;VTA. DE REPUESTOS;0;17,81;N
01;10/12/2010;11;001446;VTA. DE REPUESTOS;0;5,05;N
01;10/12/2010;11;001447;VTA. DE REPUESTOS;0;544,35;N
01;10/12/2010;11;001448;VTA. DE REPUESTOS;0;222,44;N
01;13/12/2010;12;000456;VTA. DE REPUESTOS;0;9,4;N
01;13/12/2010;12;000457;VTA. DE REPUESTOS;0;6,63;N
01;13/12/2010;12;000458;VTA. DE REPUESTOS;0;120,84;N
01;13/12/2010;12;000459;VTA. DE REPUESTOS;0;17,81;N
01;13/12/2010;11;001449;VTA. DE REPUESTOS;0;132,21;N
01;13/12/2010;11;001450;VTA. DE REPUESTOS;0;17,7;N
01;13/12/2010;11;001451;VTA. DE REPUESTOS;0;8,23;N
01;13/12/2010;11;001452;VTA. DE REPUESTOS;0;81,27;N
01;13/12/2010;11;001453;VTA. DE REPUESTOS;0;29,4;N
01;13/12/2010;11;001454;VTA. DE REPUESTOS;0;55,6;N
01;13/12/2010;14;000167;VTA. DE REPUESTOS;0;37,23;N
01;13/12/2010;13;000313;VTA. DE REPUESTOS;0;194,34;N
01;13/12/2010;13;000314;VTA. DE REPUESTOS;0;99,98;N
01;13/12/2010;14;000168;VTA. DE REPUESTOS;0;133,6;N
01;13/12/2010;13;000315;VTA. DE REPUESTOS;0;256,54;N
01;13/12/2010;13;000316;VTA. DE REPUESTOS;0;309,51;N
01;13/12/2010;11;001455;VTA. DE REPUESTOS;0;118,35;N
01;13/12/2010;11;001456;VTA. DE REPUESTOS;0;11,65;N
01;13/12/2010;11;001457;VTA. DE REPUESTOS;0;11,65;N
01;13/12/2010;13;000317;VTA. DE REPUESTOS;0;92,19;N
01;13/12/2010;11;001458;VTA. DE REPUESTOS;0;574,5;N
01;13/12/2010;11;001459;VTA. DE REPUESTOS;0;602,75;N
01;13/12/2010;11;001460;VTA. DE REPUESTOS;0;371,26;N
01;13/12/2010;12;000460;VTA. DE REPUESTOS;0;4,78;N
01;13/12/2010;12;000461;VTA. DE REPUESTOS;0;51,9;N
01;13/12/2010;12;000462;VTA. DE REPUESTOS;0;34,97;N
01;13/12/2010;11;001461;VTA. DE REPUESTOS;0;40,55;N
01;14/12/2010;14;000169;VTA. DE REPUESTOS;0;90,92;N
01;14/12/2010;14;000170;VTA. DE REPUESTOS;0;267,92;N
01;14/12/2010;11;001462;VTA. DE REPUESTOS;0;24,84;N
01;14/12/2010;11;001463;VTA. DE REPUESTOS;0;121,24;N
01;14/12/2010;11;001465;VTA. DE REPUESTOS;0;4,18;N
01;14/12/2010;11;001466;VTA. DE REPUESTOS;0;93,67;N
01;14/12/2010;12;000464;VTA. DE REPUESTOS;0;3,49;N
01;14/12/2010;12;000465;VTA. DE REPUESTOS;0;105,3;N
01;15/12/2010;11;001467;VTA. DE REPUESTOS;0;3,99;N
01;15/12/2010;11;001468;VTA. DE REPUESTOS;0;58,18;N
01;15/12/2010;11;001469;VTA. DE REPUESTOS;0;87,53;N
01;15/12/2010;11;001470;VTA. DE REPUESTOS;0;10,2;N
01;15/12/2010;11;001471;VTA. DE REPUESTOS;0;16,33;N
01;15/12/2010;12;000466;VTA. DE REPUESTOS;0;14,12;N
01;15/12/2010;12;000467;VTA. DE REPUESTOS;0;137,18;N
01;15/12/2010;11;001472;VTA. DE REPUESTOS;0;18,83;N
01;15/12/2010;11;001473;VTA. DE REPUESTOS;0;34,53;N
01;16/12/2010;13;000318;VTA. DE REPUESTOS;0;51,74;N
01;16/12/2010;11;001475;VTA. DE REPUESTOS;0;103,93;N
01;16/12/2010;11;001476;VTA. DE REPUESTOS;0;8,67;N
01;16/12/2010;13;000319;VTA. DE REPUESTOS;0;480,84;N
01;17/12/2010;11;001477;VTA. DE REPUESTOS;0;3,45;N
01;17/12/2010;11;001478;VTA. DE REPUESTOS;0;5,76;N
01;17/12/2010;13;000320;VTA. DE REPUESTOS;0;-162,9;N
01;20/12/2010;11;001479;VTA. DE REPUESTOS;0;44,2;N
01;20/12/2010;12;000468;VTA. DE REPUESTOS;0;28,35;N
01;20/12/2010;12;000469;VTA. DE REPUESTOS;0;26,54;N
01;20/12/2010;11;001480;VTA. DE REPUESTOS;0;1,2;N
01;20/12/2010;11;001481;VTA. DE REPUESTOS;0;47,05;N
01;20/12/2010;11;001482;VTA. DE REPUESTOS;0;25,9;N
01;20/12/2010;12;000470;VTA. DE REPUESTOS;0;2,48;N
01;20/12/2010;13;000321;VTA. DE REPUESTOS;0;2187,19;N
01;20/12/2010;14;000171;VTA. DE REPUESTOS;0;30,07;N
01;20/12/2010;13;000322;VTA. DE REPUESTOS;0;1319,3;N
01;20/12/2010;11;001483;VTA. DE REPUESTOS;0;11,05;N
01;20/12/2010;11;001484;VTA. DE REPUESTOS;0;12,31;N
01;20/12/2010;13;000323;VTA. DE REPUESTOS;0;3686;N
01;21/12/2010;12;000471;VTA. DE REPUESTOS;0;115;N
01;21/12/2010;11;001485;VTA. DE REPUESTOS;0;13,53;N
01;21/12/2010;11;001486;VTA. DE REPUESTOS;0;89,52;N
01;21/12/2010;11;001487;VTA. DE REPUESTOS;0;11,34;N
01;21/12/2010;12;000472;VTA. DE REPUESTOS;0;87,14;N
01;21/12/2010;11;001488;VTA. DE REPUESTOS;0;2,16;N
01;21/12/2010;14;000172;VTA. DE REPUESTOS;0;89,29;N
01;21/12/2010;12;000473;VTA. DE REPUESTOS;0;10,51;N
01;21/12/2010;11;001489;VTA. DE REPUESTOS;0;1,6;N
01;08/07/2010;UU;000002;VTA. DE REPUESTOS;0;10000;N
01;22/12/2010;11;001490;VTA. DE REPUESTOS;0;6,71;N
01;22/12/2010;11;001491;VTA. DE REPUESTOS;0;5,31;N
01;22/12/2010;12;000474;VTA. DE REPUESTOS;0;10,85;N
01;22/12/2010;12;000475;VTA. DE REPUESTOS;0;9,92;N
01;21/12/2010;14;000173;VTA. DE REPUESTOS;0;32,76;N
01;22/12/2010;11;001492;VTA. DE REPUESTOS;0;3,98;N
01;22/12/2010;13;000326;VTA. DE REPUESTOS;0;74,51;N
01;22/12/2010;11;001493;VTA. DE REPUESTOS;0;19,98;N
01;22/12/2010;12;000476;VTA. DE REPUESTOS;0;13,27;N
01;23/12/2010;13;000327;VTA. DE REPUESTOS;0;592,21;N
01;23/12/2010;12;000477;VTA. DE REPUESTOS;0;2,62;N
01;23/12/2010;11;001494;VTA. DE REPUESTOS;0;42,17;N
01;23/12/2010;14;000174;VTA. DE REPUESTOS;0;95,9;N
01;23/12/2010;11;001495;VTA. DE REPUESTOS;0;5,02;N
01;23/12/2010;13;000328;VTA. DE REPUESTOS;0;95,68;N
01;23/12/2010;12;000478;VTA. DE REPUESTOS;0;435;N
01;23/12/2010;12;000479;VTA. DE REPUESTOS;0;435;N
01;23/12/2010;12;000480;VTA. DE REPUESTOS;0;131,37;N
01;23/12/2010;12;000481;VTA. DE REPUESTOS;0;12,55;N
01;23/12/2010;12;000482;VTA. DE REPUESTOS;0;304,18;N
01;27/12/2010;11;001496;VTA. DE REPUESTOS;0;1808;N
01;27/12/2010;12;000483;VTA. DE REPUESTOS;0;18,69;N
01;27/12/2010;13;000329;VTA. DE REPUESTOS;0;251,63;N
01;27/12/2010;11;001497;VTA. DE REPUESTOS;0;5,92;N
01;27/12/2010;11;001498;VTA. DE REPUESTOS;0;47,16;N
01;27/12/2010;13;000330;VTA. DE REPUESTOS;0;1128,48;N
01;27/12/2010;14;000175;VTA. DE REPUESTOS;0;367,25;N
01;27/12/2010;11;001499;VTA. DE REPUESTOS;0;20,54;N
01;27/12/2010;13;000331;VTA. DE REPUESTOS;0;252,15;N
01;27/12/2010;12;000484;VTA. DE REPUESTOS;0;70,57;N
01;27/12/2010;11;001500;VTA. DE REPUESTOS;0;22,02;N
01;27/12/2010;12;000485;VTA. DE REPUESTOS;0;15,11;N
01;27/12/2010;11;001501;VTA. DE REPUESTOS;0;198,73;N
01;27/12/2010;11;001502;VTA. DE REPUESTOS;0;-8,61;N
01;28/12/2010;11;001503;VTA. DE REPUESTOS;0;32,01;N
01;28/12/2010;12;000486;VTA. DE REPUESTOS;0;21,1;N
01;28/12/2010;13;000332;VTA. DE REPUESTOS;0;440,58;N
01;28/12/2010;11;001504;VTA. DE REPUESTOS;0;11,83;N
01;28/12/2010;12;000487;VTA. DE REPUESTOS;0;5,56;N
01;28/12/2010;11;001505;VTA. DE REPUESTOS;0;105,07;N
01;28/12/2010;15;000018;VTA. DE REPUESTOS;0;81;N
01;28/12/2010;11;001506;VTA. DE REPUESTOS;0;85,68;N
01;28/12/2010;11;001507;VTA. DE REPUESTOS;0;59,76;N
01;28/12/2010;11;001508;VTA. DE REPUESTOS;0;21,14;N
01;29/12/2010;11;001509;VTA. DE REPUESTOS;0;2,75;N
01;29/12/2010;11;001510;VTA. DE REPUESTOS;0;5,73;N
01;29/12/2010;13;000333;VTA. DE REPUESTOS;0;228,34;N
01;29/12/2010;13;000334;VTA. DE REPUESTOS;0;191,18;N
01;14/07/2010;12;000488;VTA. DE REPUESTOS;0;62,54;N
01;30/12/2010;11;001511;VTA. DE REPUESTOS;0;19,13;N
01;29/12/2010;11;001512;VTA. DE REPUESTOS;0;22,91;N
01;30/12/2010;11;001513;VTA. DE REPUESTOS;0;44,94;N
01;30/12/2010;14;000178;VTA. DE REPUESTOS;0;461,81;N
01;30/12/2010;14;000179;VTA. DE REPUESTOS;0;30,98;N
01;30/12/2010;11;001514;VTA. DE REPUESTOS;0;7,85;N
01;30/12/2010;11;001515;VTA. DE REPUESTOS;0;2,15;N
01;30/12/2010;11;001516;VTA. DE REPUESTOS;0;7,02;N
01;30/12/2010;12;000489;VTA. DE REPUESTOS;0;8,7;N
01;30/12/2010;13;000335;VTA. DE REPUESTOS;0;1270;N
01;30/12/2010;12;000490;VTA. DE REPUESTOS;0;37,62;N
01;30/12/2010;11;001517;VTA. DE REPUESTOS;0;55,37;N
01;30/12/2010;11;001518;VTA. DE REPUESTOS;0;1,57;N
01;30/12/2010;11;001519;VTA. DE REPUESTOS;0;110,59;N
01;03/01/2011;21;000001;VTA. DE REPUESTOS;0;30,97;N
01;03/01/2011;21;000002;VTA. DE REPUESTOS;0;21,15;N
01;03/01/2011;23;000001;VTA. DE REPUESTOS;0;378,49;N
01;03/01/2011;23;000002;VTA. DE REPUESTOS;0;259,18;N
01;03/01/2011;21;000003;VTA. DE REPUESTOS;0;420,04;N
01;03/01/2011;22;000001;VTA. DE REPUESTOS;0;1,97;N
01;03/01/2011;24;000001;VTA. DE REPUESTOS;0;77,82;N
01;03/01/2011;24;000002;VTA. DE REPUESTOS;0;129,92;N
