NUMTAR;CODALM;CODPDT;DESPDT;DOCFEC;DOCSER;DOCNUM;CANFACT;CANREAL;DTOMAT;CODMOD;PORIMP;PORREC;PVP;LINMATE;MARCA
01;01;3511-08;MANGUERA R2AT 1/2;02/09/2008;82;000283;0,6;0,6;20;;;;9,95;00005;N
01;01;3300-08;CASQUILLO R1AT 1/2;02/09/2008;82;000283;2;2;20;;;;1,3;00010;N
01;01;20511-08-08;ESPIGA RECTA T.L. BSP 1/2;02/09/2008;82;000283;2;2;20;;;;1,65;00015;N
01;01;RP025X02;ACEITE FRENOS Y REDUCTORES;02/09/2008;81;000894;15;15;20;01;16;4;3,97;00005;N
01;01;683-12-12;HEMBRA LOCA DOBLE BSP;02/09/2008;81;000895;1;1;15;01;16;4;7,47;00005;N
01;01;639-12-12;ADAPTADOR MACHO-MACHO 3/4;02/09/2008;81;000895;5;5;15;01;16;4;2,67;00010;N
01;01;662-12-12;HEMBRA FIJA DOBLE RECTA;02/09/2008;81;000895;3;3;15;01;16;4;4,46;00015;N
01;01;4738-B76;FILTRO ACEITE MOTOR     466634;02/09/2008;81;000896;1;1;20;01;16;4;9,4;00005;N
01;01;3511-12;MANGUERA R2AT 3/4;02/09/2008;81;000897;1,1;1,1;0;01;16;4;14,57;00005;N
01;01;3300-12;CASQUILLO R1AT 3/4;02/09/2008;81;000897;2;2;0;01;16;4;2,32;00010;N
01;01;20591-12-12;ESPIGA 90º T.L. BSP 3/4-3/4;02/09/2008;81;000897;2;2;0;01;16;4;5,48;00015;N
01;01;4738-BF7632;FILTRO GASOIL;03/09/2008;83;000078;1;1;20;01;16;4;11,85;00005;N
01;01;1063-13X20;MANGUERA ACEITE HYDRO´K;03/09/2008;81;000898;2;2;20;01;16;4;4,05;00005;N
01;01;4738-RS4989;FILTRO AIRE EXT.;03/09/2008;81;000899;1;1;15;01;16;4;93,78;00005;N
01;01;4903-10290;MANOCONTACTO PRESION ACEITE;04/09/2008;81;000900;1;1;15;01;16;4;6,06;00005;N
01;01;4908-549-232-50;ABRAZADERA ZEBRA NIROSTA 12 MM.;04/09/2008;81;000900;2;2;15;01;16;4;1,20202;00010;N
01;01;4903-1432700;TERMINAL CON GARRAS;29/08/2008;81;000901;200;200;40;01;16;4;0,05;00005;N
01;01;4922-0703990046;INYECTOR ACEITE 2 ONZ. R134A;29/08/2008;81;000901;1;1;10;01;16;4;89;00010;N
01;01;4922-0703100000;RACOR ATAQUE RAPIDO, ALTA, CONEX H.;29/08/2008;81;000901;1;1;10;01;16;4;53;00015;N
01;01;4922-0703100000;RACOR ATAQUE RAPIDO, ALTA, CONEX H.;29/08/2008;81;000901;1;1;10;01;16;4;53;00020;N
01;01;4922-0703090000;RACOR ATAQUE RAPIDO, BAJA, CONEX. H.;29/08/2008;81;000901;1;1;10;01;16;4;53;00025;N
01;01;4922-0703990019;ADITIVO UNIV. R12 Y R134A;29/08/2008;81;000901;1;1;10;01;16;4;67;00030;N
01;01;4922-0703990039;VALVULA DE BOLA 1/4 X 3/8;29/08/2008;81;000901;2;2;10;01;16;4;30;00035;N
01;01;4922-0703990018;ANALIZADOR CARGA;29/08/2008;81;000901;1;1;10;01;16;4;145;00040;N
01;01;4903-9003337001;JUEGO ESCOBILLAS;29/08/2008;81;000901;1;1;35;01;16;4;25,37;00045;N
01;01;4903-9001140384;CASQUILLO;29/08/2008;81;000901;1;1;35;01;16;4;8,28;00050;N
01;01;4903-1000322005;CASQUILLO;29/08/2008;81;000901;1;1;30;01;16;4;4,42;00055;N
01;01;4903-1000301001;CASQUILLO;29/08/2008;81;000901;1;1;35;01;16;4;2,13;00060;N
01;01;4945-15;CASQUILLO GRAFITADO PUESTA EN MARCHA;29/08/2008;81;000901;1;1;0;01;16;4;13;00065;N
01;01;4903-758396-100;VIA PORTA MACHO;29/08/2008;81;000901;100;100;0;01;16;4;0,1419;00070;N
01;01;4903-758400-100;VIA PORTA HEMBRA;29/08/2008;81;000901;100;100;0;01;16;4;0,1063;00075;N
01;01;4903-182TK10231;MALETIN HERRAMIENTAS 218 PIEZAS;29/08/2008;81;000901;1;1;0;01;16;4;90;00080;N
01;01;4903-87369;BATERIA 95 AH ESPECIAL  MEDIDAS HELLA;04/09/2008;81;000902;1;1;0;01;16;4;61;00005;N
01;01;3.53X15.47;TORICA NITRILO;04/09/2008;81;000903;1;1;20;01;16;4;1,02;00005;N
01;01;4972-15500207;RADIADOR DE AGUA TA30 A8281345;04/09/2008;83;000079;1;1;0;01;16;4;3300;00005;N
01;01;4972-MCF003007A;BOTE SPRAY AZUL;05/09/2008;81;000904;1;1;0;01;16;4;8,79;00005;N
01;01;4903-086;BATERIA 75 AH +I;05/09/2008;81;000905;1;1;20;01;16;4;75,15;00005;N
01;01;697-8-8;ARANDELA METAL GOMA 1/2;05/09/2008;82;000284;2;2;20;;;;0,28;00005;N
01;01;7622-8-8;ENCHUFE RAPIDO PARTE MACHO;05/09/2008;82;000284;2;2;20;;;;5,22;00010;N
01;01;638-06-08;ADAPTADOR MACHO-MACHO 3/8-1/2;05/09/2008;82;000284;2;2;20;;;;1,37;00015;N
01;01;RP343G30;ACEITE HIDRAULICO EP 68;05/09/2008;81;000906;10;10;20;01;16;4;2,55;00005;N
01;01;1852-3639;CONS. LATIGUILLO R 15 1" A 840 MM.;01/09/2008;81;000907;1;1;15;01;16;4;134,28;00005;N
01;01;096000-12;TUBERIA TEKALAN 10X12;05/09/2008;81;000908;25;25;0;01;16;4;1,99;00005;N
01;01;09FDM12-1/2;INSTANTANEO MICRO RECTO;05/09/2008;81;000908;15;15;0;01;16;4;4,4;00010;N
01;01;09FCG12-1/4;RACOR EN CODO MICRO 12 X 1/4;05/09/2008;81;000908;15;15;0;01;16;4;6,89;00015;N
01;01;4903-096;BATERIA 70 AH +D;08/09/2008;81;000909;1;1;20;01;16;4;72,75;00005;N
01;01;1852-3640;CONS. LATIGUILLO SEGUN MUESTRA;08/09/2008;81;000910;1;1;20;01;16;4;633,59;00005;N
01;01;4903-630;BATERIA 180 +D;08/09/2008;81;000910;1;1;15;01;16;4;183,97;00010;N
01;01;4903-82114;LAMPARA 12V 21W;08/09/2008;81;000910;7;7;15;01;16;4;0,24;00015;N
01;01;4903-0533850;FUSIBLES;08/09/2008;81;000910;2;2;15;01;16;4;0,14;00020;N
01;01;4903-0700375;FUSIBLES;08/09/2008;81;000910;2;2;15;01;16;4;0,1;00025;N
01;01;4903-0700360;FUSIBLES;08/09/2008;81;000910;4;4;15;01;16;4;0,08;00030;N
01;01;4903-0700370;FUSIBLES;08/09/2008;81;000910;2;2;15;01;16;4;0,08;00035;N
01;01;4903-0700310;FUSIBLES;08/09/2008;81;000910;4;4;15;01;16;4;0,08;00040;N
01;01;4903-0700350;FUSIBLES;08/09/2008;81;000910;2;2;15;01;16;4;0,08;00045;N
01;01;4903-0700340;FUSIBLES;08/09/2008;81;000910;2;2;15;01;16;4;0,08;00050;N
01;01;4903-0535600;FUSIBLES;08/09/2008;81;000910;2;2;15;01;16;4;0,18;00055;N
01;01;4903-0700375;FUSIBLES;08/09/2008;81;000910;2;2;15;01;16;4;0,1;00060;N
01;01;4901-T;TERMINAL;08/09/2008;81;000910;30;30;15;01;16;4;0,30051;00065;N
01;01;4903-24;FICHA CONEXION 10 MM.;08/09/2008;81;000910;2;2;15;01;16;4;0,13222;00070;N
01;01;4901-PTF/20;PORTA FUSIBLE AEREO  20A;08/09/2008;81;000910;5;5;15;01;16;4;6,3;00075;N
01;01;4908-549-270-90;ABRAZADERA ZEBRA NIROSTA 12 MM.;08/09/2008;82;000285;2;2;15;;;;1,56864;00005;N
01;01;2230-06;MANGUERA R1AT 3/8;08/09/2008;81;000911;0,44;0,44;20;01;16;4;6,7;00005;N
01;01;3300-06;CASQUILLO R1AT R2AT;08/09/2008;81;000911;2;2;20;01;16;4;0,82;00010;N
01;01;21513-06-16;ESPIGA RECTA T.L S.LIGERA 3/8;08/09/2008;81;000911;1;1;20;01;16;4;2,77;00015;N
01;01;4903-063;BATERIA 45 AH  + DRCH;08/09/2008;82;000286;1;1;20;;;;44,61;00005;N
01;01;3511-12;MANGUERA R2AT 3/4;08/09/2008;81;000912;2,61;2,61;20;01;16;4;14,57;00005;N
01;01;3300-12;CASQUILLO R1AT 3/4;08/09/2008;81;000912;2;2;20;01;16;4;2,32;00010;N
01;01;20591-12-12;ESPIGA 90º T.L. BSP 3/4-3/4;08/09/2008;81;000912;1;1;20;01;16;4;5,48;00015;N
01;01;20511-12-12;ESPIGA RECTA T.L. BSP 3/4;08/09/2008;81;000912;1;1;20;01;16;4;3,01;00020;N
01;01;3511-12;MANGUERA R2AT 3/4;08/09/2008;81;000913;1,66;1,66;15;01;16;4;14,57;00005;N
01;01;3300-12;CASQUILLO R1AT 3/4;08/09/2008;81;000913;2;2;15;01;16;4;2,32;00010;N
01;01;3511-12;MANGUERA R2AT 3/4;08/09/2008;81;000914;1,66;1,66;15;01;16;4;14,57;00005;N
01;01;3300-12;CASQUILLO R1AT 3/4;08/09/2008;81;000914;2;2;15;01;16;4;2,32;00010;N
01;01;20511-12-12;ESPIGA RECTA T.L. BSP 3/4;08/09/2008;81;000914;1;1;15;01;16;4;3,01;00015;N
01;01;20591-12-12;ESPIGA 90º T.L. BSP 3/4-3/4;08/09/2008;81;000914;1;1;15;01;16;4;5,48;00020;N
01;01;RP343G16;ACEITE HIDRAULICO EP 68 (20 L.);09/09/2008;82;000287;1;1;20;;;;41,145;00005;N
01;01;RP653Q47;GRASA MOLIBGRAS EP-2 5KG;09/09/2008;82;000287;1;1;20;;;;21,71;00010;N
01;01;1063-13X20;MANGUERA ACEITE HYDRO´K;09/09/2008;81;000915;0,6;0,6;15;01;16;4;4,05;00005;N
01;01;29910-08-17;ORINTABLE 1/2;09/09/2008;81;000915;1;1;15;01;16;4;4,31;00010;N
01;01;697-6-6;ARANDELA METAL GOMA 3/8;09/09/2008;81;000915;2;2;15;01;16;4;0,28;00015;N
01;01;672-38-17;TORNILLO HUECO BSP;09/09/2008;81;000915;1;1;15;01;16;4;1,46;00020;N
01;01;4908-639-12-20;ABRAZADERA ZEBRA NIROSTA 12 MM.;09/09/2008;81;000915;2;2;15;01;16;4;0,63106;00025;N
01;01;20511-05-06;ESPIGA RECTA T.L BSP 5/16;09/09/2008;81;000916;1;1;15;01;16;4;1,28;00005;N
01;01;3300-05;CASQUILLO R1AT 5/16;09/09/2008;81;000916;1;1;15;01;16;4;1,06;00010;N
01;01;4905-6205;RODAMIENTO DEL 6205 2RS1;09/09/2008;82;000288;2;2;30;;;;11,42;00005;N
01;01;3511-08;MANGUERA R2AT 1/2;09/09/2008;81;000917;1;1;20;01;16;4;9,95;00005;N
01;01;3300-08;CASQUILLO R1AT 1/2;09/09/2008;81;000917;2;2;20;01;16;4;1,3;00010;N
01;01;20511-08-08;ESPIGA RECTA T.L. BSP 1/2;09/09/2008;81;000917;1;1;20;01;16;4;1,65;00015;N
01;01;20591-08-08;ESPIGA 90º T.L. BSP 1/2;09/09/2008;81;000917;1;1;20;01;16;4;3;00020;N
01;01;09FCG12-1/4;RACOR EN CODO MICRO 12 X 1/4;09/09/2008;81;000918;20;20;0;01;16;4;6,89;00005;N
01;01;09CH-1/4;CODO HEMBRA;09/09/2008;81;000918;15;15;0;01;16;4;2,45;00010;N
01;01;09FDM12-1/4;INSTANTANEO MICRO RECTO;09/09/2008;81;000918;20;20;0;01;16;4;3,8;00015;N
01;01;07039092;ADAPTADOR TUBO - MACHO 12L X 1/4 BSP;09/09/2008;81;000918;15;15;0;01;16;4;2,75;00020;N
01;01;096000-12;TUBERIA TEKALAN 10X12;09/09/2008;81;000918;50;50;0;01;16;4;1,99;00025;N
01;01;3300-08-AI;CASQUILLO ACERO INOX;09/09/2008;81;000919;1;1;20;01;16;4;10,75;00005;N
01;01;3511-06;MANGUERA R2AT 3/8;09/09/2008;81;000920;0,5;0,5;15;01;16;4;8,35;00005;N
01;01;3300-06;CASQUILLO R1AT R2AT;09/09/2008;81;000920;2;2;15;01;16;4;0,8;00010;N
01;01;20511-06-06;ESPIGA RECTA T.L. BSP 3/8;09/09/2008;81;000920;2;2;15;01;16;4;1,15;00015;N
01;01;3000-155;CASQUILLO CAMPANA;10/09/2008;81;000921;1;1;15;01;16;4;0,6;00005;N
01;01;2900-04;MANGUERA TEFLON LISO 1/4;10/09/2008;81;000921;1,1;1,1;15;01;16;4;11,46;00010;N
01;01;4908-639-12-20;ABRAZADERA ZEBRA NIROSTA 12 MM.;10/09/2008;81;000921;1;1;15;01;16;4;0,63106;00015;N
01;01;2230-04;MANGUERA R1AT 1/4;10/09/2008;81;000921;4;4;15;01;16;4;5,47;00020;N
01;01;3300-04;CASQUILLO R1AT 1/4;10/09/2008;81;000921;3;3;15;01;16;4;0,64;00025;N
01;01;20511-04-06;ESPIGA RECTA T.L. BSP 1/4;10/09/2008;81;000921;3;3;15;01;16;4;1,13;00030;N
01;01;20511-05-06;ESPIGA RECTA T.L BSP 5/16;10/09/2008;81;000922;3;3;20;01;16;4;1,15;00005;N
01;01;3300-05;CASQUILLO R1AT 5/16;10/09/2008;81;000922;3;3;20;01;16;4;1,13;00010;N
01;01;2230-05;MANGUERA R1AT 5/16;10/09/2008;81;000922;12;12;20;01;16;4;6,23;00015;N
01;01;662-06-06;HEMBRA FIJA DOBLE RECTA;10/09/2008;81;000923;1;1;15;01;16;4;1,95;00005;N
01;01;684-06-06;ADAPTADOR MACHO ORIENTABLE 90º BSP;10/09/2008;81;000923;1;1;15;01;16;4;10,59;00010;N
01;01;2940-05;MANGUERA TERMOSPLASTICA 1 MALLA 5/16;10/09/2008;81;000924;3,44;3,44;0;01;16;4;7,83;00005;N
01;01;800-05;CASQUILLO R7 5/16;10/09/2008;81;000924;8;8;0;01;16;4;1,06;00010;N
01;01;20511-05-06;ESPIGA RECTA T.L BSP 5/16;10/09/2008;81;000924;4;4;0;01;16;4;1,28;00015;N
01;01;10510-05-06;ESPIGA RECTA BSP 5/16-3/8;10/09/2008;81;000924;4;4;0;01;16;4;1,58;00020;N
01;01;4755-400516;TUBO 20X2 INOX CORTADO;10/09/2008;82;000289;36;36;0;;;;18,3;00005;N
01;01;4755-0120806007;RACOR DE UNION EN CODO;10/09/2008;82;000289;7;7;50;;;;68,7;00010;N
01;01;4755-0134806007;RACOR DE UNION EN T INOX.;10/09/2008;82;000289;2;2;50;;;;107,88;00015;N
01;01;4755-0110816007;RACOR RECTO ROSCA GAS;10/09/2008;82;000289;3;3;50;;;;38,57;00020;N
01;01;4755-0112806007;RACOR DE UNION RECTO;10/09/2008;82;000289;20;20;50;;;;49,05;00025;N
01;01;4755-SPV3-INOX;PLACA SOLDAR ALARG. INOX.;10/09/2008;82;000289;60;60;50;;;;8,83;00030;N
01;01;4755-320PP;ABRAZADERA D-20PP;10/09/2008;82;000289;60;60;50;;;;0,95;00035;N
01;01;4755-DP3-INOX;PLACA SUP. INOX.;10/09/2008;82;000289;60;60;50;;;;1,32;00040;N
01;01;4755-AS3(DP)-IN;TOR. C/EXA M6X40 INOX.;10/09/2008;82;000289;120;120;50;;;;0,38;00045;N
01;01;9W1494;HOROMETRO ELECTRICO;10/09/2008;83;000080;1;1;0;01;16;4;32,31;00005;N
01;01;5P8500;LLAVE CONTACTO;10/09/2008;83;000080;2;2;0;01;16;4;2,72;00010;N
01;01;7622-16-16;ENCHUFE RAPIDO PARTE MACHO 1";10/09/2008;81;000925;2;2;15;01;16;4;25,04;00005;N
01;01;4738-BF1212;FILTRO SEPARADOR AGUA    9912-15843;10/09/2008;83;000081;1;1;15;01;16;4;17,64;00005;N
01;01;4738-B96;FILTRO ACEITE MOTOR     DAEWOO 340L;10/09/2008;83;000081;1;1;15;01;16;4;22,39;00010;N
01;01;4906-WAIRSO;BIDON 1 LITRO ACEITE NEUMATICO;10/09/2008;81;000926;1;1;15;01;16;4;16,94;00005;N
01;01;2X15;TORICA NITRILO;11/09/2008;82;000290;4;4;20;;;;0,90152;00005;N
01;01;3300-04;CASQUILLO R1AT 1/4;11/09/2008;82;000290;1;1;20;;;;0,64;00010;N
01;01;20511-04-04;ESPIGA RECTA T.L. BSP 1/4;11/09/2008;82;000290;1;1;20;;;;0,9;00015;N
01;01;5029-2;SOLDAR TUBO HIERRO;01/09/2008;81;000927;1;1;15;01;16;4;12;00005;N
01;01;5029-2;SOLDAR TUBO HIERRO;11/09/2008;81;000928;1;1;20;01;16;4;25;00005;N
01;01;3511-06;MANGUERA R2AT 3/8;11/09/2008;81;000929;0,2;0,2;20;01;16;4;8,35;00005;N
01;01;3300-06;CASQUILLO R1AT R2AT;11/09/2008;81;000929;2;2;20;01;16;4;0,85;00010;N
01;01;21613-06-20;ESPIGA RECTA T.L. S.PESADA 3/8;11/09/2008;81;000929;1;1;20;01;16;4;1,9;00015;N
01;01;21693-06-20;ESPIGA 90º T.L. S.PESADA 3/8;11/09/2008;81;000929;1;1;20;01;16;4;3,08;00020;N
01;01;4943-J911557;CORREA MOTOR;12/09/2008;81;000930;1;1;15;01;16;4;52,63;00005;N
01;01;4738-RS3744;FILTRO AIRE 1º;12/09/2008;83;000082;2;2;15;01;16;4;82,03;00005;N
01;01;4738-RS3745;FILTRO AIRE 2º;12/09/2008;83;000082;2;2;15;01;16;4;42,93;00010;N
01;01;4738-RS3504;FILTRO AIRE 1º;12/09/2008;81;000931;2;2;0;01;16;4;69,8;00005;N
01;01;4738-RS3505;FILTRO AIRE 2º;12/09/2008;81;000931;2;2;0;01;16;4;65,24;00010;N
01;01;EAL3000;FILTRO EAL3000-F03;12/09/2008;81;000932;1;1;20;01;16;4;52,27;00005;N
01;01;638-04-06;ADAPTADOR MACHO-MACHO 1/4-3/8;12/09/2008;81;000932;1;1;20;01;16;4;1,05;00010;N
01;01;3511-08;MANGUERA R2AT 1/2;12/09/2008;81;000933;0,4;0,4;20;01;16;4;9,95;00005;N
01;01;3300-08;CASQUILLO R1AT 1/2;12/09/2008;81;000933;2;2;20;01;16;4;1,26;00010;N
01;01;12510-08-10;ESPIGA RECTA JIC 1/2-5/8;12/09/2008;81;000933;2;2;20;01;16;4;1,88;00015;N
01;01;3300-06;CASQUILLO R1AT R2AT;12/09/2008;81;000934;3;3;0;01;16;4;0,82;00005;N
01;01;20511-06-06;ESPIGA RECTA T.L. BSP 3/8;12/09/2008;81;000934;3;3;0;01;16;4;1,23;00010;N
01;01;20591-06-06;ESPIGA 90º T.L. BSP 3/8;12/09/2008;81;000934;3;3;0;01;16;4;2,25;00015;N
01;01;3511-06;MANGUERA R2AT 3/8;12/09/2008;81;000934;7,83;7,83;0;01;16;4;8,35;00020;N
01;01;09FDP12;TUBO-TUBO MICRO DIRECTO PASAPARED;11/09/2008;81;000935;15;15;0;01;16;4;8,92;00005;N
01;01;4738-BF988;FILTRO GASOIL;12/09/2008;81;000936;2;2;15;01;16;4;6,96;00005;N
01;01;4738-BW5141;FILTRO AGUA;12/09/2008;81;000936;1;1;15;01;16;4;20,79;00010;N
01;01;4738-1224200;FILTRO AIRE 1º;12/09/2008;81;000936;1;1;15;01;16;4;33,99;00015;N
01;01;4738-PA2836;FILTRO AIRE 2º;12/09/2008;81;000936;1;1;15;01;16;4;25,2;00020;N
01;01;4922-015106;COMPRESOR 7H15 2A H/B;12/09/2008;81;000937;1;1;0;01;16;4;170;00005;N
01;01;4798-1;MICROCILINDRO;12/09/2008;81;000937;1;1;25;01;16;4;65,15;00010;N
01;01;4798-2;SETA EMERGENCIA;12/09/2008;81;000937;3;3;25;01;16;4;104,4;00015;N
01;01;4798-3;RACOR;12/09/2008;81;000937;3;3;25;01;16;4;2,9;00020;N
01;01;4900-000259;ELEVALUNAS;12/09/2008;82;000291;1;1;0;;;;93,86;00005;N
01;01;4908-549-290-110;ABRAZADERA ZEBRA NIROSTA 12 MM.;12/09/2008;81;000938;1;1;20;01;16;4;1,58;00005;N
01;01;RP343G30;ACEITE HIDRAULICO EP 68;11/09/2008;81;000939;18;18;0;01;16;4;2,55;00005;N
01;01;6200-05;MANGUERA DE GAS-OIL;15/09/2008;81;000940;0,55;0,55;0;01;16;4;3,55;00005;N
01;01;3000-115;CASQUILLO CAMPANA;15/09/2008;81;000940;2;2;0;01;16;4;0,16;00010;N
01;01;6200-06;MANGUERA DE GAS-OIL;15/09/2008;81;000940;0,55;0,55;0;01;16;4;3,75;00015;N
01;01;3000-125;CASQUILLO CAMPANA;15/09/2008;81;000940;2;2;0;01;16;4;0,16;00020;N
01;01;11010-04-10;ESPIGA RECTA METRICO 10 X 100;15/09/2008;81;000940;2;2;0;01;16;4;6,02;00025;N
01;01;21513-10-26;ESPIGA RECTA T.L S.LIGERA 5/8;15/09/2008;81;000941;1;1;15;01;16;4;2,68;00005;N
01;01;21593-10-26;ESPIGA 90º T.L  S.LIGERA 5/8;15/09/2008;81;000941;1;1;15;01;16;4;5,41;00010;N
01;01;3300-10;CASQUILLO R1AT  5/8;15/09/2008;81;000941;2;2;15;01;16;4;1,4;00015;N
01;01;3511-10;MANGUERA R2AT 5/8;15/09/2008;81;000941;0,8;0,8;15;01;16;4;11,63;00020;N
01;01;4903-63B;HERRAMIENTAS;15/09/2008;81;000942;1;1;45;01;16;4;61,71;00005;N
01;01;4903-SE115;HERRAMIENTAS;15/09/2008;81;000942;1;1;45;01;16;4;22,62;00010;N
01;01;498.121;JUNTA VASTAGO 30 X 38 X 6;15/09/2008;82;000292;2;2;25;;;;5,31;00005;N
01;01;445.497;RASCADOR 30 X 42 X 6/9;15/09/2008;82;000292;2;2;25;;;;12,62;00010;N
01;01;300.262;ARO APOYO 54.53 X 3;15/09/2008;82;000292;2;2;25;;;;1,6;00015;N
01;01;669.408;JUNTAS DE PISTON  60 X 44.50 X 6;15/09/2008;82;000292;2;2;25;;;;9,22;00020;N
01;01;3.53X55.56;TORICA NITRILO;15/09/2008;82;000292;2;2;25;;;;1,4;00025;N
01;01;3X20;TORICA NITRILO;15/09/2008;82;000293;6;6;20;;;;1,45;00005;N
01;01;2.62X15.88;TORICA NITRILO;15/09/2008;82;000293;6;6;20;;;;0,97;00010;N
01;01;4903-663;BATERIA 115 AH +D;15/09/2008;81;000943;1;1;15;01;16;4;131,8;00005;N
01;01;4903-331402205; AUTOMATICO;15/09/2008;81;000944;1;1;35;01;16;4;82,29;00005;N
01;01;4903-2000301000;CASQUILLO;15/09/2008;81;000944;2;2;35;01;16;4;1,94;00010;N
01;01;4903-2000301043;CASQUILLO;15/09/2008;81;000944;2;2;35;01;16;4;2,37;00015;N
01;01;4903-2005824881;TAPA INTERMEDIA;15/09/2008;81;000944;2;2;35;01;16;4;10,87;00020;N
01;01;4903-2006209459;BENDIX -`PIÑON;15/09/2008;81;000944;1;1;35;01;16;4;90,06;00025;N
01;01;4903-2007014062;ESCOBILLAS;15/09/2008;81;000944;2;2;35;01;16;4;28,26;00030;N
01;01;4738-B76;FILTRO ACEITE MOTOR;16/09/2008;83;000083;3;3;20;01;16;4;9,4;00005;N
01;01;4738-BT8851MPG;FILTRO TRANSMISION;16/09/2008;83;000083;2;2;20;01;16;4;44,46;00010;N
01;01;4738-PT8385;FILTRO HIDRAULICO;16/09/2008;83;000083;1;1;20;01;16;4;26,91;00015;N
01;01;4928-11996160;TAPON DEPOSITO ACEITE FRENOS;16/09/2008;83;000083;1;1;0;01;16;4;26,13;00020;N
01;01;4P9386;TUBO INYECTOR;16/09/2008;83;000083;1;1;0;01;16;4;15,85;00025;N
01;01;4738-B76;FILTRO ACEITE MOTOR;16/09/2008;81;000945;2;2;0;01;16;4;22,53;00005;N
01;01;4738-B7685;FILTRO ACEITE BYPASS;16/09/2008;81;000945;1;1;0;01;16;4;27,46;00010;N
01;01;4738-12278;FILTRO AIRE 1º;16/09/2008;83;000084;1;1;20;01;16;4;43,21;00005;N
01;01;4738-B99;FILTRO ACEITE MOTOR;16/09/2008;83;000085;1;1;15;01;16;4;17,58;00005;N
01;01;4738-PF935;FILTRO GASOIL 1º;16/09/2008;83;000085;1;1;15;01;16;4;5,94;00010;N
01;01;4738-BF7587;FILTRO GASOIL;16/09/2008;83;000085;1;1;15;01;16;4;12,72;00015;N
01;01;4738-PA2358;FILTRO AIRE 1º;16/09/2008;83;000085;1;1;15;01;16;4;39,24;00020;N
01;01;4738-PA2359;FILTRO AIRE 2º;16/09/2008;83;000085;1;1;15;01;16;4;39,72;00025;N
01;01;4738-PT83;FILTRO HIDRAULICO;16/09/2008;83;000085;4;4;15;01;16;4;15,54;00030;N
01;01;4738-PT189;FILTRO TRANSMISION E HIDRAULICO;16/09/2008;83;000085;1;1;15;01;16;4;8,67;00035;N
01;01;4738-BW5139;FILTRO AGUA;16/09/2008;83;000085;1;1;15;01;16;4;14,19;00040;N
01;01;4738-PF935;FILTRO GASOIL 1º;16/09/2008;83;000086;1;1;15;01;16;4;5,94;00010;N
01;01;4738-BF7587;FILTRO GASOIL;16/09/2008;83;000086;1;1;15;01;16;4;12,72;00015;N
01;01;4738-PA2358;FILTRO AIRE 1º;16/09/2008;83;000086;1;1;15;01;16;4;39,24;00020;N
01;01;4738-PA2359;FILTRO AIRE 2º;16/09/2008;83;000086;1;1;15;01;16;4;39,72;00025;N
01;01;4738-PT83;FILTRO HIDRAULICO;16/09/2008;83;000086;4;4;15;01;16;4;15,54;00030;N
01;01;4738-PT189;FILTRO TRANSMISION E HIDRAULICO;16/09/2008;83;000086;1;1;15;01;16;4;8,67;00035;N
01;01;5.33X158.12;TORICA NITRILO;16/09/2008;82;000294;1;1;20;;;;4,20107;00005;N
01;01;4738-B99;FILTRO ACEITE MOTOR;16/09/2008;83;000086;1;1;15;01;16;4;17,58;00005;N
01;01;4738-BW5139;FILTRO AGUA;16/09/2008;83;000086;1;1;15;01;16;4;14,19;00040;N
01;01;3511-08;MANGUERA R2AT 1/2;16/09/2008;81;000947;1,5;1,5;0;01;16;4;9,91;00005;N
01;01;3300-08;CASQUILLO R1AT 1/2;16/09/2008;81;000947;2;2;0;01;16;4;1,26;00015;N
01;01;29910-08-17;ORINTABLE 1/2;16/09/2008;81;000947;1;1;0;01;16;4;4,18;00020;N
01;01;22511-08-08;ESPIGA RECTA T.L. JIC 1/2;16/09/2008;81;000947;1;1;0;01;16;4;1,86;00025;N
01;01;3511-08;MANGUERA R2AT 1/2;16/09/2008;81;000947;1,4;1,4;0;01;16;4;9,91;00030;N
01;01;3300-08;CASQUILLO R1AT 1/2;16/09/2008;81;000947;2;2;0;01;16;4;1,26;00035;N
01;01;29910-08-17;ORINTABLE 1/2;16/09/2008;81;000947;1;1;0;01;16;4;4,18;00040;N
01;01;22511-08-08;ESPIGA RECTA T.L. JIC 1/2;16/09/2008;81;000947;1;1;0;01;16;4;1,86;00045;N
01;01;22511-08-08;ESPIGA RECTA T.L. JIC 1/2;16/09/2008;81;000947;1;1;0;01;16;4;1,86;00050;N
01;01;3511-08;MANGUERA R2AT 1/2;16/09/2008;81;000947;0,65;0,65;0;01;16;4;9,91;00055;N
01;01;3300-08;CASQUILLO R1AT 1/2;16/09/2008;81;000947;2;2;0;01;16;4;1,26;00060;N
01;01;22591-08-08;ESPIGA RECTA TL JIC 1/2-1/2;16/09/2008;81;000947;1;1;0;01;16;4;1,86;00065;N
01;01;29910-08-17;ORINTABLE 1/2;16/09/2008;81;000947;1;1;0;01;16;4;4,18;00070;N
01;01;2230-08;MANGUERA R1AT 1/2;16/09/2008;81;000947;0,21;0,21;0;01;16;4;7,69;00075;N
01;01;3300-08;CASQUILLO R1AT 1/2;16/09/2008;81;000947;2;2;0;01;16;4;1,26;00080;N
01;01;29910-08-17;ORINTABLE 1/2;16/09/2008;81;000947;1;1;0;01;16;4;4,18;00085;N
